EPISODE_TYPE,Clinical_category,DEF_NAME,DEF_SUB,DEF_DESC,EPISODE_NAME,PAC_RF,PAC_DESC,flag
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC04,"Septicemia, Sepsis, Systemic Inflammatory Response Syndrome/Shock",1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC06,Coma; stupor; and brain damage,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC09,"Acute Myocardial Infarction, Coronary thrombolysis",1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC10,Acute Renal Failure,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC11,Urinary Tract Infections,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC12,Pneumonia (except that caused by TB or STD),1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC128,Acute Encephalopathy,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC13,Acute Respiratory Failure,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC14,Tracheostomy complications,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC15,Opportunistic Infections,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC18,Septic arthritis,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC20,"Diabetic Emergency, Hypo- Hyper-glycemia",1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC21,"Acute CHF, pulm edema",1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC22,"DIC, coagulation and hemorrhagic disorders",1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC32,Complications of medical care,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC33,Complications of surgical procedures - general,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC330,Complications of surgical procedures -  left forgein body,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC34,"Cellulitis, Local Skin Infection, gangrene",1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC38,Syncope and Collapse,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC40,Drug resistant infections,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC48,Fluid and Electrolyte disturbances,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC59,Hypertensive crisis,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC67,Transfusion and infusion related complications,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC68,Wound infections,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC70,Acute posthemorrhagic anemia,1
OP/ASC Procedure,GI system diseases,PPI_OP_PROC,PPI_OP_PROC_P210,ERCP,Endoscopy of the pancreas or bile duct (ERCP),PC90,Post MI syndrome and related,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC24,"Intestinal obstr, ileus",0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC314,Complication of Implanted device/graft - genitourinary,0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC342,Complications of surgical procedures - GU system,0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC37,"Intestinnal abscess, peritonitis, perforation, drainage",0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC97,Bladder fistula,0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC022,"Drug overdose, underdose, and adverse effects - systemic anti-infectives and antiparasitics",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC024,"Drug overdose, underdose, and adverse effects -nonopioid analgesics, antipyretics and antirheumat",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC025,"Drug overdose, underdose, and adverse effects -anesthetics and therapeutic gases",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC03,Stroke/TIA,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC04,"Septicemia, Sepsis, Systemic Inflammatory Response Syndrome/Shock",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC06,Coma; stupor; and brain damage,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC09,"Acute Myocardial Infarction, Coronary thrombolysis",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC10,Acute Renal Failure,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC11,Urinary Tract Infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC12,Pneumonia (except that caused by TB or STD),1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC128,Acute Encephalopathy,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC13,Acute Respiratory Failure,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC14,Tracheostomy complications,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC15,Opportunistic Infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC18,Septic arthritis,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC20,"Diabetic Emergency, Hypo- Hyper-glycemia",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC21,"Acute CHF, pulm edema",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC22,"DIC, coagulation and hemorrhagic disorders",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC32,Complications of medical care,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC33,Complications of surgical procedures - general,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC330,Complications of surgical procedures -  left forgein body,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC34,"Cellulitis, Local Skin Infection, gangrene",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC38,Syncope and Collapse,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC40,Drug resistant infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC48,Fluid and Electrolyte disturbances,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC59,Hypertensive crisis,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC67,Transfusion and infusion related complications,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC68,Wound infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC70,Acute posthemorrhagic anemia,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P207,Colpopexy,Surgical repair of vaginal prolapse,PC90,Post MI syndrome and related,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC24,"Intestinal obstr, ileus",0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC314,Complication of Implanted device/graft - genitourinary,0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC342,Complications of surgical procedures - GU system,0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC37,"Intestinnal abscess, peritonitis, perforation, drainage",0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC97,Bladder fistula,0
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC022,"Drug overdose, underdose, and adverse effects - systemic anti-infectives and antiparasitics",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC024,"Drug overdose, underdose, and adverse effects -nonopioid analgesics, antipyretics and antirheumat",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC025,"Drug overdose, underdose, and adverse effects -anesthetics and therapeutic gases",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC03,Stroke/TIA,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC04,"Septicemia, Sepsis, Systemic Inflammatory Response Syndrome/Shock",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC06,Coma; stupor; and brain damage,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC09,"Acute Myocardial Infarction, Coronary thrombolysis",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC10,Acute Renal Failure,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC11,Urinary Tract Infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC12,Pneumonia (except that caused by TB or STD),1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC128,Acute Encephalopathy,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC13,Acute Respiratory Failure,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC14,Tracheostomy complications,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC15,Opportunistic Infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC18,Septic arthritis,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC20,"Diabetic Emergency, Hypo- Hyper-glycemia",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC21,"Acute CHF, pulm edema",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC22,"DIC, coagulation and hemorrhagic disorders",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC32,Complications of medical care,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC33,Complications of surgical procedures - general,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC330,Complications of surgical procedures -  left forgein body,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC34,"Cellulitis, Local Skin Infection, gangrene",1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC38,Syncope and Collapse,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC40,Drug resistant infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC48,Fluid and Electrolyte disturbances,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC59,Hypertensive crisis,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC67,Transfusion and infusion related complications,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC68,Wound infections,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC70,Acute posthemorrhagic anemia,1
OP/ASC Procedure,GU system diseases,PPI_OP_PROC,PPI_OP_PROC_P208,Colporrhaphy,Vaginal repair,PC90,Post MI syndrome and related,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC042,"Drug overdose, underdose, and adverse effects - resp system drugs",0
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC048,"Drug overdose, underdose, and adverse effects - drugs acting on muscles",0
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC181,"Acute Osteomyelitis, Periostitis",0
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC313,Complication of Implanted device/graft - orthopedic,0
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC341,Complications of surgical procedures - musculoskeletal system,0
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC96,Pathological fracture,0
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC022,"Drug overdose, underdose, and adverse effects - systemic anti-infectives and antiparasitics",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC024,"Drug overdose, underdose, and adverse effects -nonopioid analgesics, antipyretics and antirheumat",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC025,"Drug overdose, underdose, and adverse effects -anesthetics and therapeutic gases",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC03,Stroke/TIA,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC038,"Drug overdose, underdose, and adverse effects - hematological agents",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC04,"Septicemia, Sepsis, Systemic Inflammatory Response Syndrome/Shock",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC06,Coma; stupor; and brain damage,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC09,"Acute Myocardial Infarction, Coronary thrombolysis",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC10,Acute Renal Failure,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC11,Urinary Tract Infections,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC12,Pneumonia (except that caused by TB or STD),1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC128,Acute Encephalopathy,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC13,Acute Respiratory Failure,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC14,Tracheostomy complications,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC15,Opportunistic Infections,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC17,Deep Vein Thrombosis (DVT) / Pulmonary Embolism (PE),1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC18,Septic arthritis,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC20,"Diabetic Emergency, Hypo- Hyper-glycemia",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC21,"Acute CHF, pulm edema",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC22,"DIC, coagulation and hemorrhagic disorders",1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC32,Complications of medical care,1
OP/ASC Procedure,Musculoskeletal system diseases,PPI_OP_PROC,PPI_OP_PROC_P211,Knee arthroscopy,Knee arthroscopy,PC33,Complications of surgical procedures - general,1
