Clinical_category,Episode_type,Episode_name,def_sub,spec_cd,Spec_desc,Spec_type
Skin/subcutaneous diseases,Chronic Medical,Decubitus ulcer,PPI_CH_MED_Y212,08,Family practice,PCP
Skin/subcutaneous diseases,Chronic Medical,Decubitus ulcer,PPI_CH_MED_Y212,11,Internal medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Decubitus ulcer,PPI_CH_MED_Y212,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Decubitus ulcer,PPI_CH_MED_Y212,07,Dermatology,SCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,97,Physician assistant,MPCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,01,General practice,PCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,08,Family practice,PCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,11,Internal medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Keratosis actinic/seborrheic,PPI_CH_MED_Y208,07,Dermatology,SCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,97,Physician assistant,MPCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,01,General practice,PCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,08,Family practice,PCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,11,Internal medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,Chronic Medical,Psoriasis,PPI_CH_MED_Y207,07,Dermatology,SCP
Skin/subcutaneous diseases,IP Medical,Cellulitis,PPI_IP_MED_M066,01,General practice,PCP
Skin/subcutaneous diseases,IP Medical,Cellulitis,PPI_IP_MED_M066,08,Family practice,PCP
Skin/subcutaneous diseases,IP Medical,Cellulitis,PPI_IP_MED_M066,11,Internal medicine,PCP
Skin/subcutaneous diseases,IP Medical,Cellulitis,PPI_IP_MED_M066,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,IP Medical,Cellulitis,PPI_IP_MED_M066,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,IP Medical,Cellulitis,PPI_IP_MED_M066,44,Infectious disease,SCP
Skin/subcutaneous diseases,IP Medical,Cellulitis,PPI_IP_MED_M066,C6,Hospitalist,SCP
Skin/subcutaneous diseases,IP Procedure,Skin debridement or graft,PPI_IP_PROC_P44,02,General surgery,PROC
Skin/subcutaneous diseases,IP Procedure,Skin debridement or graft,PPI_IP_PROC_P44,20,Orthopedic surgery,PROC
Skin/subcutaneous diseases,IP Procedure,Skin debridement or graft,PPI_IP_PROC_P44,24,Plastic and reconstructive surgery,PROC
Skin/subcutaneous diseases,IP Procedure,Skin debridement or graft,PPI_IP_PROC_P44,48,Podiatry,PROC
Skin/subcutaneous diseases,IP or OP/ASC Procedure,Mastectomy,PPI_IOP_PROC_P45,02,General surgery,PROC
Skin/subcutaneous diseases,IP or OP/ASC Procedure,Mastectomy,PPI_IOP_PROC_P45,91,Surgical oncology,PROC
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Acne,PPI_AC_MED_X543,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,03,Allergy/immunology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Allergic dermatitis urticaria,PPI_AC_MED_X238,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Cellulitis face & neck,PPI_AC_MED_X235,44,Infectious disease,SCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,48,Podiatry,PROC
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,"Cellulitis, trunk and extremities",PPI_AC_MED_X028,44,Infectious disease,SCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,48,Podiatry,PROC
Skin/subcutaneous diseases,OP Acute Medical,Corns and calluses,PPI_AC_MED_X233,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,48,Podiatry,PROC
Skin/subcutaneous diseases,OP Acute Medical,"Dermatophytosis foot, nail",PPI_AC_MED_X502,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Disorders of pigmentation,PPI_AC_MED_X234,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,48,Podiatry,PROC
Skin/subcutaneous diseases,OP Acute Medical,Epidermal/sebaceous cyst,PPI_AC_MED_X242,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Extrinsic/contact dermatitis (also sun/radiation),PPI_AC_MED_X237,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,18,Ophthalmology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,41,Optometry,SCP
Skin/subcutaneous diseases,OP Acute Medical,Herpes simplex infection,PPI_AC_MED_X043,44,Infectious disease,SCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,48,Podiatry,PROC
Skin/subcutaneous diseases,OP Acute Medical,Ingrown nail,PPI_AC_MED_X240,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,"LSC, prurigo, and pruritus",PPI_AC_MED_X229,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,11,Internal medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,37,Pediatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,38,Geriatric medicine,PCP
Skin/subcutaneous diseases,OP Acute Medical,Rash,PPI_AC_MED_X231,07,Dermatology,SCP
Skin/subcutaneous diseases,OP Acute Medical,Seborrheic dermatitis,PPI_AC_MED_X542,50,Nurse practitioner,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Seborrheic dermatitis,PPI_AC_MED_X542,89,Certified clinical nurse specialist,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Seborrheic dermatitis,PPI_AC_MED_X542,97,Physician assistant,MPCP
Skin/subcutaneous diseases,OP Acute Medical,Seborrheic dermatitis,PPI_AC_MED_X542,01,General practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Seborrheic dermatitis,PPI_AC_MED_X542,08,Family practice,PCP
Skin/subcutaneous diseases,OP Acute Medical,Seborrheic dermatitis,PPI_AC_MED_X542,11,Internal medicine,PCP
