MS-DRG ,MDC,TYPE,MS-DRG Title,Weights,Geometric mean LOS,Arithmetic mean LOS,FY
747,13,SURG,"VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",0.9391,1.5,1.8,2022
747,13,SURG,"VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",0.9786,1.5,1.9,2023
748,13,P,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.1241,1.6,2.0,2016
748, 13,SURG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.1940,1.7,2.1,2017
748,13,SURG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.2673,1.7,2.1,2018
748,13,SURG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.2940,1.6,2.0,2019
748,13,SURG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.3217,1.6,2.0,2020
748,13,SURG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.3483,1.6,2.0,2021
748,13,SURG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.3476,1.6,2.0,2022
748,13,SURG,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1.4172,1.5,2.0,2023
749,13,P,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,2.6452,6.1,8.5,2016
749, 13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,2.7550,5.8,8.3,2017
749,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,2.5771,5.9,7.7,2018
749,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,2.6020,5.7,7.8,2019
749,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W CC/MCC,2.5922,5.5,7.6,2020
749,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,2.7074,5.6,7.7,2021
749,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,2.7138,5.6,7.7,2022
749,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,2.5262,5.3,7.3,2023
750,13,P,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,1.3346,2.4,3.1,2016
750, 13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,1.2993,2.5,3.1,2017
750,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,1.2998,2.4,3.1,2018
750,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,1.2239,2.4,2.9,2019
750,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES W/O CC/MCC,1.3312,2.3,2.8,2020
750,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,1.4659,2.3,2.8,2021
750,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,1.4638,2.3,2.8,2022
750,13,SURG,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,1.4270,2.1,3.1,2023
754,13,M,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",1.9204,5.8,7.9,2016
754, 13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",1.9107,5.6,7.8,2017
754,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",1.7905,5.1,7,2018
754,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",1.8414,5.2,7.1,2019
754,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W MCC",1.7619,5.2,6.9,2020
754,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",1.8210,5.0,7.0,2021
754,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",1.8262,5.0,7.0,2022
754,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",1.7369,4.8,6.6,2023
755,13,M,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1.1325,3.7,4.9,2016
755, 13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1.1225,3.7,4.8,2017
755,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1.0976,3.5,4.6,2018
755,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1.0699,3.3,4.4,2019
755,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",1.0238,3.2,4.1,2020
755,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",1.1276,3.3,4.3,2021
755,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",1.1293,3.3,4.3,2022
755,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",1.0811,3.1,4.2,2023
756,13,M,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.5908,2.2,2.8,2016
756, 13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.6691,2.2,2.8,2017
756,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.6351,2,2.4,2018
756,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.7801,2.2,2.6,2019
756,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.8768,2.1,2.5,2020
756,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",0.9161,2.1,2.5,2021
756,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",0.9184,2.1,2.5,2022
756,13,MED,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",0.9968,2.1,2.4,2023
757,13,M,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",1.3717,5.2,6.4,2016
757, 13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",1.4425,5.3,6.6,2017
757,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",1.4655,5.1,6.5,2018
757,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",1.4409,4.9,6.3,2019
757,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W MCC",1.4203,4.7,6.1,2020
757,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",1.5221,4.7,6.3,2021
757,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",1.5247,4.7,6.3,2022
757,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",1.3722,4.7,6.0,2023
758,13,M,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",1.0090,4.1,5.0,2016
758, 13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",1.0480,4.0,5.0,2017
758,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",1.0031,3.9,4.8,2018
758,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",1.0204,3.7,4.6,2019
758,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W CC",0.9654,3.6,4.4,2020
758,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",0.9670,3.6,4.4,2021
758,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",0.9697,3.6,4.4,2022
758,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",0.9555,3.5,4.4,2023
759,13,M,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.7595,3.2,3.8,2016
759, 13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.7042,2.8,3.4,2017
759,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.7156,2.8,3.3,2018
759,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.7107,2.6,3.2,2019
759,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM W/O CC/MCC",0.6603,2.7,3.2,2020
759,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",0.6832,2.7,3.2,2021
759,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",0.6834,2.7,3.2,2022
759,13,MED,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",0.6204,2.5,3.0,2023
760,13,M,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,0.8524,2.8,3.6,2016
760, 13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,0.8793,2.8,3.7,2017
760,13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,0.8586,2.7,3.4,2018
760,13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,0.8717,2.6,3.3,2019
760,13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W CC/MCC,0.9025,2.6,3.4,2020
760,13,MED,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,0.9226,2.6,3.4,2021
760,13,MED,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,0.9201,2.6,3.4,2022
760,13,MED,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,0.9666,2.6,3.5,2023
761,13,M,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,0.5355,1.9,2.2,2016
761, 13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,0.5559,1.8,2.1,2017
761,13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,0.6425,1.9,2.4,2018
761,13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,0.5494,1.8,2.1,2019
761,13,MED,MENSTRUAL & OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS W/O CC/MCC,0.5654,1.8,2.2,2020
761,13,MED,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITHOUT CC/MCC,0.5900,1.8,2.3,2021
761,13,MED,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITHOUT CC/MCC,0.5908,1.8,2.3,2022
761,13,MED,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITHOUT CC/MCC,0.5657,1.5,1.8,2023
765,14,P,CESAREAN SECTION W CC/MCC,1.1442,3.7,4.7,2016
765, 14,SURG,CESAREAN SECTION W CC/MCC,1.1358,3.7,4.7,2017
765,14,SURG,CESAREAN SECTION W CC/MCC,1.177,3.7,4.7,2018
766,14,P,CESAREAN SECTION W/O CC/MCC,0.7807,2.8,3.0,2016
766, 14,SURG,CESAREAN SECTION W/O CC/MCC,0.8100,2.8,3.0,2017
766,14,SURG,CESAREAN SECTION W/O CC/MCC,0.8371,2.8,3.1,2018
767,14,P,VAGINAL DELIVERY W STERILIZATION &/OR D&C,1.2965,2.7,3.8,2016
767, 14,SURG,VAGINAL DELIVERY W STERILIZATION &/OR D&C,0.8905,2.5,2.9,2017
767,14,SURG,VAGINAL DELIVERY W STERILIZATION &/OR D&C,0.9311,2.4,2.9,2018
768,14,P,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,1.2618,3.6,4.3,2016
768, 14,SURG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,1.2712,4.7,5.8,2017
768,14,SURG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,1.1337,3.4,3.8,2018
768,14,SURG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,1.1314,2.7,4.2,2019
768,14,SURG,VAGINAL DELIVERY W O.R. PROC EXCEPT STERIL &/OR D&C,1.0075,2.8,3.4,2020
768,14,SURG,VAGINAL DELIVERY WITH O.R. PROCEDURES EXCEPT STERILIZATION AND/OR D&C,1.1708,3.1,4.5,2021
768,14,SURG,VAGINAL DELIVERY WITH O.R. PROCEDURES EXCEPT STERILIZATION AND/OR D&C,1.1696,3.1,4.5,2022
768,14,SURG,VAGINAL DELIVERY WITH O.R. PROCEDURES EXCEPT STERILIZATION AND/OR D&C,1.1468,2.8,3.8,2023
769,14,P,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,2.1737,4.4,6.5,2016
769, 14,SURG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,2.0576,4.1,6.2,2017
769,14,SURG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,1.7239,3.2,5.1,2018
769,14,SURG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,1.4579,3.2,4.3,2019
769,14,SURG,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,1.4430,3.0,4.2,2020
769,14,SURG,POSTPARTUM AND POST ABORTION DIAGNOSES WITH O.R. PROCEDURES,1.6204,2.9,4.3,2021
769,14,SURG,POSTPARTUM AND POST ABORTION DIAGNOSES WITH O.R. PROCEDURES,1.6176,2.9,4.3,2022
769,14,SURG,POSTPARTUM AND POST ABORTION DIAGNOSES WITH O.R. PROCEDURES,1.6613,2.9,4.3,2023
770,14,P,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.8272,1.9,2.4,2016
770, 14,SURG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.9707,2.1,2.6,2017
770,14,SURG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.7878,1.8,2.2,2018
770,14,SURG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",1.0679,1.8,2.6,2019
770,14,SURG,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.7863,1.7,2.1,2020
770,14,SURG,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.8881,1.8,2.3,2021
770,14,SURG,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.8898,1.8,2.3,2022
770,14,SURG,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",0.8658,1.6,2.1,2023
774,14,M,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,0.7509,2.6,3.1,2016
774, 14,MED,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,0.7962,2.6,3.2,2017
774,14,MED,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,0.8304,2.6,3.4,2018
775,14,M,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,0.5865,2.1,2.3,2016
775, 14,MED,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,0.6094,2.1,2.3,2017
775,14,MED,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,0.6454,2.1,2.3,2018
776,14,M,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,0.6766,2.4,3.2,2016
776, 14,MED,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,0.7076,2.5,3.2,2017
776,14,MED,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,0.8073,2.5,3.3,2018
776,14,MED,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,0.6590,2.5,3.1,2019
776,14,MED,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,0.7099,2.4,3.1,2020
776,14,MED,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURES,0.7688,2.5,3.4,2021
776,14,MED,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURES,0.7745,2.5,3.4,2022
776,14,MED,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURES,0.6971,2.2,2.8,2023
777,14,M,ECTOPIC PREGNANCY,0.9386,1.9,2.3,2016
777, 14,MED,ECTOPIC PREGNANCY,0.9897,1.9,2.3,2017
777,14,MED,ECTOPIC PREGNANCY,0.8781,1.6,1.9,2018
778,14,M,THREATENED ABORTION,0.5332,2.0,3.1,2016
778, 14,MED,THREATENED ABORTION,0.6080,2.1,3.2,2017
778,14,MED,THREATENED ABORTION,0.6086,2.1,3.1,2018
779,14,M,ABORTION W/O D&C,0.6850,1.7,2.2,2016
779, 14,MED,ABORTION W/O D&C,0.6300,1.8,2.2,2017
779,14,MED,ABORTION W/O D&C,0.6735,1.7,2.3,2018
779,14,MED,ABORTION W/O D&C,0.7543,1.7,2.7,2019
779,14,MED,ABORTION W/O D&C,1.1418,1.9,2.9,2020
779,14,MED,ABORTION WITHOUT D&C,1.0404,2.0,2.9,2021
779,14,MED,ABORTION WITHOUT D&C,1.0590,2.0,2.9,2022
779,14,MED,ABORTION WITHOUT D&C,1.0186,2.2,3.0,2023
780,14,M,FALSE LABOR,0.2062,1.1,1.1,2016
780, 14,MED,FALSE LABOR,0.6099,1.6,3.3,2017
780,14,MED,FALSE LABOR,0.4879,1.6,2,2018
781,14,M,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,0.8182,2.7,4.0,2016
781, 14,MED,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,0.8181,2.7,4.0,2017
781,14,MED,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,0.8615,2.7,4.1,2018
782,14,M,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,0.5454,1.7,2.5,2016
782, 14,MED,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,0.4711,1.7,2.6,2017
782,14,MED,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,0.6115,1.9,2.6,2018
783,14,SURG,CESAREAN SECTION W STERILIZATION W MCC,1.7455,4.6,6.3,2019
783,14,SURG,CESAREAN SECTION W STERILIZATION W MCC,2.1448,5.0,8.5,2020
783,14,SURG,CESAREAN SECTION WITH STERILIZATION WITH MCC,1.8727,4.8,7.2,2021
783,14,SURG,CESAREAN SECTION WITH STERILIZATION WITH MCC,1.8749,4.8,7.2,2022
783,14,SURG,CESAREAN SECTION WITH STERILIZATION WITH MCC,1.9297,4.7,8.0,2023
784,14,SURG,CESAREAN SECTION W STERILIZATION W CC,1.1021,3.4,4.1,2019
784,14,SURG,CESAREAN SECTION W STERILIZATION W CC,1.0452,3.3,4.0,2020
784,14,SURG,CESAREAN SECTION WITH STERILIZATION WITH CC,1.0949,3.3,4.4,2021
784,14,SURG,CESAREAN SECTION WITH STERILIZATION WITH CC,1.0959,3.3,4.4,2022
784,14,SURG,CESAREAN SECTION WITH STERILIZATION WITH CC,1.0440,3.1,3.8,2023
785,14,SURG,CESAREAN SECTION W STERILIZATION W/O CC/MCC,0.8455,2.7,3.0,2019
785,14,SURG,CESAREAN SECTION W STERILIZATION W/O CC/MCC,0.8584,2.7,2.9,2020
785,14,SURG,CESAREAN SECTION WITH STERILIZATION WITHOUT CC/MCC,0.9153,2.7,3.3,2021
785,14,SURG,CESAREAN SECTION WITH STERILIZATION WITHOUT CC/MCC,0.9168,2.7,3.3,2022
785,14,SURG,CESAREAN SECTION WITH STERILIZATION WITHOUT CC/MCC,0.9121,2.6,2.9,2023
786,14,SURG,CESAREAN SECTION W/O STERILIZATION W MCC,1.5548,4.4,5.9,2019
786,14,SURG,CESAREAN SECTION W/O STERILIZATION W MCC,1.7145,4.5,6.3,2020
786,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,1.5911,4.3,5.7,2021
786,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,1.5944,4.3,5.7,2022
786,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,1.6150,4.2,5.9,2023
787,14,SURG,CESAREAN SECTION W/O STERILIZATION W CC,1.0811,3.5,4.2,2019
787,14,SURG,CESAREAN SECTION W/O STERILIZATION W CC,1.0455,3.5,4.0,2020
787,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,1.0627,3.5,4.1,2021
787,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,1.0644,3.5,4.1,2022
787,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,1.0653,3.2,3.9,2023
788,14,SURG,CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,0.9007,3.0,3.2,2019
788,14,SURG,CESAREAN SECTION W/O STERILIZATION W/O CC/MCC,0.9062,2.9,3.1,2020
788,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,0.8871,3.0,3.2,2021
788,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,0.8874,3.0,3.2,2022
788,14,SURG,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,0.8724,2.7,3.0,2023
789,15,M,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.5860,1.8,1.8,2016
789, 15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.5979,1.8,1.8,2017
789,15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.6412,1.8,1.8,2018
789,15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.6637,1.8,1.8,2019
789,15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.6900,1.8,1.8,2020
789,15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.7185,1.8,1.8,2021
789,15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.7200,1.8,1.8,2022
789,15,MED,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",1.8258,1.8,1.8,2023
790,15,M,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",5.2300,17.9,17.9,2016
790, 15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",5.2692,17.9,17.9,2017
790,15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",5.4121,17.9,17.9,2018
790,15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",5.4863,17.9,17.9,2019
790,15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",5.5730,17.9,17.9,2020
790,15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",5.6671,17.9,17.9,2021
790,15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",5.6721,17.9,17.9,2022
790,15,MED,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",6.0211,17.9,17.9,2023
791,15,M,PREMATURITY W MAJOR PROBLEMS,3.5719,13.3,13.3,2016
791, 15,MED,PREMATURITY W MAJOR PROBLEMS,3.5987,13.3,13.3,2017
791,15,MED,PREMATURITY W MAJOR PROBLEMS,3.6963,13.3,13.3,2018
791,15,MED,PREMATURITY W MAJOR PROBLEMS,3.7470,13.3,13.3,2019
791,15,MED,PREMATURITY W MAJOR PROBLEMS,3.8062,13.3,13.3,2020
791,15,MED,PREMATURITY WITH MAJOR PROBLEMS,3.8704,13.3,13.3,2021
791,15,MED,PREMATURITY WITH MAJOR PROBLEMS,3.8738,13.3,13.3,2022
791,15,MED,PREMATURITY WITH MAJOR PROBLEMS,4.1121,13.3,13.3,2023
792,15,M,PREMATURITY W/O MAJOR PROBLEMS,2.1552,8.6,8.6,2016
792, 15,MED,PREMATURITY W/O MAJOR PROBLEMS,2.1713,8.6,8.6,2017
792,15,MED,PREMATURITY W/O MAJOR PROBLEMS,2.2302,8.6,8.6,2018
792,15,MED,PREMATURITY W/O MAJOR PROBLEMS,2.2608,8.6,8.6,2019
792,15,MED,PREMATURITY W/O MAJOR PROBLEMS,2.2965,8.6,8.6,2020
792,15,MED,PREMATURITY WITHOUT MAJOR PROBLEMS,2.3353,8.6,8.6,2021
792,15,MED,PREMATURITY WITHOUT MAJOR PROBLEMS,2.3374,8.6,8.6,2022
792,15,MED,PREMATURITY WITHOUT MAJOR PROBLEMS,2.4812,8.6,8.6,2023
793,15,M,FULL TERM NEONATE W MAJOR PROBLEMS,3.6692,4.7,4.7,2016
793, 15,MED,FULL TERM NEONATE W MAJOR PROBLEMS,3.6967,4.7,4.7,2017
793,15,MED,FULL TERM NEONATE W MAJOR PROBLEMS,3.7969,4.7,4.7,2018
793,15,MED,FULL TERM NEONATE W MAJOR PROBLEMS,3.8489,4.7,4.7,2019
793,15,MED,FULL TERM NEONATE W MAJOR PROBLEMS,3.9097,4.7,4.7,2020
793,15,MED,FULL TERM NEONATE WITH MAJOR PROBLEMS,3.9757,4.7,4.7,2021
793,15,MED,FULL TERM NEONATE WITH MAJOR PROBLEMS,3.9792,4.7,4.7,2022
793,15,MED,FULL TERM NEONATE WITH MAJOR PROBLEMS,4.2240,4.7,4.7,2023
794,15,M,NEONATE W OTHER SIGNIFICANT PROBLEMS,1.2987,3.4,3.4,2016
794, 15,MED,NEONATE W OTHER SIGNIFICANT PROBLEMS,1.3084,3.4,3.4,2017
794,15,MED,NEONATE W OTHER SIGNIFICANT PROBLEMS,1.3439,3.4,3.4,2018
794,15,MED,NEONATE W OTHER SIGNIFICANT PROBLEMS,1.3623,3.4,3.4,2019
794,15,MED,NEONATE W OTHER SIGNIFICANT PROBLEMS,1.3838,3.4,3.4,2020
794,15,MED,NEONATE WITH OTHER SIGNIFICANT PROBLEMS,1.4072,3.4,3.4,2021
794,15,MED,NEONATE WITH OTHER SIGNIFICANT PROBLEMS,1.4084,3.4,3.4,2022
794,15,MED,NEONATE WITH OTHER SIGNIFICANT PROBLEMS,1.4951,3.4,3.4,2023
795,15,M,NORMAL NEWBORN,0.1758,3.1,3.1,2016
795, 15,MED,NORMAL NEWBORN,0.1771,3.1,3.1,2017
795,15,MED,NORMAL NEWBORN,0.1819,3.1,3.1,2018
795,15,MED,NORMAL NEWBORN,0.1844,3.1,3.1,2019
795,15,MED,NORMAL NEWBORN,0.1873,3.1,3.1,2020
795,15,MED,NORMAL NEWBORN,0.1905,3.1,3.1,2021
