MS_DRG_TYPE,MS_DRG_CAT,MS_DRG_CAT_DESC,MS_DRG_GRP,MS_DRG_GRP_DESC,MS_DRG,MS_DRG_DESC,BUNDLE_NAME,Weights,Geometric_mean_LOS,Arithmetic_mean_LOS,VERSION,EFFECTIVE_DATE,TERMINATION_DATE,BPCIA,CJ_PERINATAL,KCC,PPI_IP_PROC,PPI_IOP_PROC,PPI_IOP_MJRLE,PPI_OP_PROC,PPI_PR_PROC,PPI_IP_MED,PPI_CH_MED,PPI_AC_MED,PPI_CHEMO,PPI_PERINATAL
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",768,VAGINAL DELIVERY,768,VAGINAL DELIVERY WITH O.R. PROC EXCEPT STERIL &/OR D&C,,1.1337,3.4,3.8,,,,X,V,,X,X,X,X,X,X,X,X,,V
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",769,POSTPARTUM & POST ABORTION DIAGNOSES W O.R. PROCEDURE,769,POSTPARTUM AND POST ABORTION DIAGNOSES WITH O.R. PROCEDURE,,1.7239,3.2,5.1,,,,X,,,X,X,X,X,X,X,X,X,,
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",770,"ABORTION W D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",770,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",,0.7878,1.8,2.2,,,,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",774,VAGINAL DELIVERY,774,VAGINAL DELIVERY W COMPLICATING DIAGNOSES,,0.8304,2.6,3.4,V35,,10/1/2018,X,V,,X,X,X,X,X,X,X,X,,V
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",774,VAGINAL DELIVERY,775,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,,0.6454,2.1,2.3,V35,,10/1/2018,X,V,,X,X,X,X,X,X,X,X,,V
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",776,POSTPARTUM & POST ABORTION DIAGNOSES W/O O.R. PROCEDURE,776,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURE,,0.8073,2.5,3.3,,,,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",777,ECTOPIC PREGNANCY,777,ECTOPIC PREGNANCY,,0.8781,1.6,1.9,V35,,10/1/2018,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",778,THREATENED ABORTION,778,THREATENED ABORTION,,0.6086,2.1,3.1,V35,,10/1/2018,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",779,ABORTION W/O D&C,779,ABORTION WITHOUT D&C,,0.6735,1.7,2.3,,,,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",780,FALSE LABOR,780,FALSE LABOR,,0.48792,1.6,2,V35,,10/1/2018,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",781,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE,781,OTHER ANTEPARTUM DIAGNOSES W MEDICAL COMPLICATIONS,,0.8615,2.7,4.1,V35,,10/1/2018,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",781,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE,782,OTHER ANTEPARTUM DIAGNOSES W/O MEDICAL COMPLICATIONS,,0.6115,1.9,2.6,V35,,10/1/2018,X,,,X,X,X,X,X,X,X,X,,
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",783,CESAREAN SECTION,783,CESAREAN SECTION WITH STERILIZATION WITH MCC,,,,,V37.1,,,X,C,,X,X,X,X,X,X,X,X,,C
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",783,CESAREAN SECTION,784,CESAREAN SECTION WITH STERILIZATION WITH CC,,,,,V37.1,,,X,C,,X,X,X,X,X,X,X,X,,C
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",783,CESAREAN SECTION,785,CESAREAN SECTION WITH STERILIZATION WITHOUT CC/MCC,,,,,V37.1,,,X,C,,X,X,X,X,X,X,X,X,,C
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",786,CESAREAN SECTION,786,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,,,,,V37.1,,,X,C,,X,X,X,X,X,X,X,X,,C
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",786,CESAREAN SECTION,787,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,,,,,V37.1,,,X,C,,X,X,X,X,X,X,X,X,,C
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",786,CESAREAN SECTION,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,,,,,V37.1,,,X,C,,X,X,X,X,X,X,X,X,,C
M,15,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,789,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",789,"NEONATES, DIED OR TRANSFERRED TO ANOTHER ACUTE CARE FACILITY",,1.6412,1.8,1.8,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,15,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,790,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",790,"EXTREME IMMATURITY OR RESPIRATORY DISTRESS SYNDROME, NEONATE",,5.4121,17.9,17.9,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,15,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,791,PREMATURITY,791,PREMATURITY WITH MAJOR PROBLEMS,,3.6963,13.3,13.3,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,15,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,791,PREMATURITY,792,PREMATURITY WITHOUT MAJOR PROBLEMS,,2.2302,8.6,8.6,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,15,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,793,FULL TERM NEONATE W MAJOR PROBLEMS,793,FULL TERM NEONATE WITH MAJOR PROBLEMS,,3.7969,4.7,4.7,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,15,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,794,NEONATE W OTHER SIGNIFICANT PROBLEMS,794,NEONATE WITH OTHER SIGNIFICANT PROBLEMS,,1.3439,3.4,3.4,,,,X, ,,X,X,X,X,X,X,X,X,,X
M,15,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,795,NORMAL NEWBORN,795,NORMAL NEWBORN,,0.1819,3.1,3.1,,,,X, ,,X,X,X,X,X,X,X,X,,X
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",796,VAGINAL DELIVERY,796,VAGINAL DELIVERY WITH STERILIZATION/D&C WITH MCC,,,,,V37.1,,,X,V,,X,X,X,X,X,X,X,X,,V
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",796,VAGINAL DELIVERY,797,VAGINAL DELIVERY WITH STERILIZATION/D&C WITH CC,,,,,V37.1,,,X,V,,X,X,X,X,X,X,X,X,,V
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",796,VAGINAL DELIVERY,798,VAGINAL DELIVERY WITH STERILIZATION/D&C WITHOUT CC/MCC,,,,,V37.1,,,X,V,,X,X,X,X,X,X,X,X,,V
P,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",799,SPLENECTOMY,799,SPLENECTOMY WITH MCC,Splenectomy,4.8769,8,10.7,,,,, ,,P03,,,,,,,,,
P,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",799,SPLENECTOMY,800,SPLENECTOMY WITH CC,Splenectomy,2.6869,5.1,6.5,,,,, ,,P03,,,,,,,,,
P,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",799,SPLENECTOMY,801,SPLENECTOMY WITHOUT CC/MCC,Splenectomy,1.7028,2.6,3.2,,,,, ,,P03,,,,,,,,,
P,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",802,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS,802,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH MCC,Other proc of the blood & blood forming organs,3.2539,7.3,10.1,,,,, ,,P02,,,,,,,,,
P,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",802,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS,803,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH CC,Other proc of the blood & blood forming organs,1.8603,4.4,5.7,,,,, ,,P02,,,,,,,,,
P,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",802,OTHER O.R. PROC OF THE BLOOD & BLOOD FORMING ORGANS,804,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITHOUT CC/MCC,Other proc of the blood & blood forming organs,1.1986,2.3,2.9,,,,, ,,P02,,,,,,,,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",805,VAGINAL DELIVERY,805,VAGINAL DELIVERY WITHOUT STERILIZATION/D&C WITH MCC,,,,,V37.1,,,X,V,,X,X,X,X,X,X,X,X,,V
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",805,VAGINAL DELIVERY,806,VAGINAL DELIVERY WITHOUT STERILIZATION/D&C WITH CC,,,,,V37.1,,,X,V,,X,X,X,X,X,X,X,X,,V
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",805,VAGINAL DELIVERY,807,VAGINAL DELIVERY WITHOUT STERILIZATION/D&C WITHOUT CC/MCC,,,,,V37.1,,,X,V,,X,X,X,X,X,X,X,X,,V
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",808,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITH MCC,White blood cell disorders,2.1286,5.6,7.5,,,,,,,,,,,,M082,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",808,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITH CC,White blood cell disorders,1.1964,3.6,4.5,,,,,,,,,,,,M082,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",808,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL,810,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATION DISORDERS WITHOUT CC/MCC,White blood cell disorders,0.9406,2.8,3.4,,,,,,,,,,,,M082,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",811,RED BLOOD CELL DISORDERS,811,RED BLOOD CELL DISORDERS WITH MCC,Anemia,1.3376,3.7,4.9,,,,,,,,,,,,M083,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",811,RED BLOOD CELL DISORDERS,812,RED BLOOD CELL DISORDERS WITHOUT MCC,Anemia,0.8828,2.8,3.5,,,,,,,,,,,,M083,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",813,COAGULATION DISORDERS,813,COAGULATION DISORDERS,Coagulation disorders,1.731,3.6,4.9,,,,,,,,,,,,M084,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",814,RETICULOENDOTHELIAL & IMMUNITY DISORDERS,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,White blood cell disorders,1.755,4.8,6.5,,,,,,,,,,,,M082,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",814,RETICULOENDOTHELIAL & IMMUNITY DISORDERS,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,White blood cell disorders,1.0019,3.2,4,,,,,,,,,,,,M082,,,,
M,16,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",814,RETICULOENDOTHELIAL & IMMUNITY DISORDERS,816,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITHOUT CC/MCC,White blood cell disorders,0.7021,2.4,2.9,,,,,,,,,,,,M082,,,,
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",817,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE,817,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE WITH MCC,,,,,V37.1,,,X,,,X,X,X,X,X,X,X,X,,
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",817,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE,818,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE WITH CC,,,,,V37.1,,,X,,,X,X,X,X,X,X,X,X,,
P,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",817,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE,819,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURE WITHOUT CC/MCC,,,,,V37.1,,,X,,,X,X,X,X,X,X,X,X,,
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",820,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE,820,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURE WITH MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",5.4176,11.2,15.3,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",820,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE,821,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURE WITH CC,"Lymphoma, leukemia and other myeloprolif dis procedures",2.3355,4.3,6.1,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",820,LYMPHOMA & LEUKEMIA W MAJOR O.R. PROCEDURE,822,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURE WITHOUT CC/MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",1.2401,2,2.5,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",823,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURE WITH MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",4.3126,10.5,13.6,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",823,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURE WITH CC,"Lymphoma, leukemia and other myeloprolif dis procedures",2.1851,5.3,7.1,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",823,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER O.R. PROC,825,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURE WITHOUT CC/MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",1.286,2.5,3.4,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",826,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC,826,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURE WITH MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",5.2149,10.7,14.2,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",826,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC,827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURE WITH CC,"Lymphoma, leukemia and other myeloprolif dis procedures",2.3681,5,6.4,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",826,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC,828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDURE WITHOUT CC/MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",1.6206,3.1,3.9,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",829,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURE WITH CC/MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",3.1308,6.3,9.5,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
P,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",829,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W OTHER O.R. PROC,830,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURE WITHOUT CC/MCC,"Lymphoma, leukemia and other myeloprolif dis procedures",1.279,2.4,3.1,,,,X, ,,P04X,X,X,X,X,X,X,X,,X
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE,831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE WITH MCC,,,,,V37.1,,,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE,832,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE WITH CC,,,,,V37.1,,,X,,,X,X,X,X,X,X,X,X,,
M,14,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM",831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE,833,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURE WITHOUT CC/MCC,,,,,V37.1,,,X,,,X,X,X,X,X,X,X,X,,
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",834,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURE WITH MCC,"Other lymphoma, leukemia and myeloprolif dis",5.4939,10,16.8,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",834,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE,835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURE WITH CC,"Other lymphoma, leukemia and myeloprolif dis",2.1139,4.4,7,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",834,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE,836,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURE WITHOUT CC/MCC,"Other lymphoma, leukemia and myeloprolif dis",1.3767,3,4.8,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",837,CHEMO W ACUTE LEUKEMIA AS SDX,837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SDX OR WITH HIGH DOSE CHEMOTHERAPY AGENT WITH MCC,"Other lymphoma, leukemia and myeloprolif dis",5.7037,13.9,19.3,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",837,CHEMO W ACUTE LEUKEMIA AS SDX,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SDX WITH CC OR HIGH DOSE CHEMOTHERAPY AGENT,"Other lymphoma, leukemia and myeloprolif dis",2.352,6.1,8.2,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",837,CHEMO W ACUTE LEUKEMIA AS SDX,839,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SDX WITHOUT CC/MCC,"Other lymphoma, leukemia and myeloprolif dis",1.3326,4.7,5.3,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",840,LYMPHOMA & NON-ACUTE LEUKEMIA,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,Lymphoma & non-acute leukemia,3.0793,7,9.8,,,,X, ,,X,X,X,X,X,M087X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",840,LYMPHOMA & NON-ACUTE LEUKEMIA,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,Lymphoma & non-acute leukemia,1.6206,4.3,5.7,,,,X, ,,X,X,X,X,X,M087X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",840,LYMPHOMA & NON-ACUTE LEUKEMIA,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,Lymphoma & non-acute leukemia,1.1243,2.9,3.7,,,,X, ,,X,X,X,X,X,M087X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MCC,"Other lymphoma, leukemia and myeloprolif dis",1.789,5.3,7.1,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,"Other lymphoma, leukemia and myeloprolif dis",1.2069,3.8,5,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG,845,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITHOUT CC/MCC,"Other lymphoma, leukemia and myeloprolif dis",0.9022,2.8,3.5,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",846,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,Chemotherapy w/o acute leukemia as secondary diagnosis,2.3804,5.8,7.8,,,,X, ,,X,X,X,X,X,M088X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",846,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,Chemotherapy w/o acute leukemia as secondary diagnosis,1.2613,3.5,4,,,,X, ,,X,X,X,X,X,M088X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",846,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS,848,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,Chemotherapy w/o acute leukemia as secondary diagnosis,0.932,2.8,3.3,,,,X, ,,X,X,X,X,X,M088X,X,X,,X
M,17,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",849,RADIOTHERAPY,849,RADIOTHERAPY,"Other lymphoma, leukemia and myeloprolif dis",1.7999,4.8,6.3,,,,X, ,,X,X,X,X,X,M086X,X,X,,X
P,18,"INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES",853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURE WITH MCC,Sepsis,5.1279,10.3,13.3,,,,,,,,,,,,M092,,,,
P,18,"INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES",853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURE WITH CC,Sepsis,2.3912,6.3,7.7,,,,,,,,,,,,M092,,,,
P,18,"INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES",853,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE,855,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURE WITHOUT CC/MCC,Sepsis,1.44,3.4,4.2,,,,,,,,,,,,M092,,,,
